650.0,  0.008
649.0,  0.008
648.0,  0.008
647.0,  0.008
646.0,  0.008
645.0,  0.008
644.0,  0.008
643.0,  0.008
642.0,  0.008
641.0,  0.008
640.0,  0.008
639.0,  0.007
638.0,  0.008
637.0,  0.007
636.0,  0.007
635.0,  0.008
634.0,  0.008
633.0,  0.008
632.0,  0.008
631.0,  0.008
630.0,  0.008
629.0,  0.008
628.0,  0.007
627.0,  0.007
626.0,  0.008
625.0,  0.008
624.0,  0.008
623.0,  0.008
622.0,  0.008
621.0,  0.008
620.0,  0.008
619.0,  0.008
618.0,  0.008
617.0,  0.008
616.0,  0.008
615.0,  0.008
614.0,  0.008
613.0,  0.008
612.0,  0.008
611.0,  0.008
610.0,  0.008
609.0,  0.008
608.0,  0.008
607.0,  0.008
606.0,  0.008
605.0,  0.008
604.0,  0.008
603.0,  0.008
602.0,  0.008
601.0,  0.007
600.0,  0.007
599.0,  0.007
598.0,  0.007
597.0,  0.008
596.0,  0.008
595.0,  0.008
594.0,  0.008
593.0,  0.008
592.0,  0.008
591.0,  0.008
590.0,  0.008
589.0,  0.008
588.0,  0.008
587.0,  0.008
586.0,  0.008
585.0,  0.008
584.0,  0.008
583.0,  0.008
582.0,  0.008
581.0,  0.007
580.0,  0.007
579.0,  0.007
578.0,  0.008
577.0,  0.008
576.0,  0.008
575.0,  0.008
574.0,  0.008
573.0,  0.008
572.0,  0.008
571.0,  0.008
570.0,  0.008
569.0,  0.008
568.0,  0.008
567.0,  0.008
566.0,  0.007
565.0,  0.007
564.0,  0.008
563.0,  0.008
562.0,  0.008
561.0,  0.008
560.0,  0.008
559.0,  0.008
558.0,  0.008
557.0,  0.008
556.0,  0.008
555.0,  0.008
554.0,  0.008
553.0,  0.008
552.0,  0.008
551.0,  0.008
550.0,  0.008
549.0,  0.008
548.0,  0.008
547.0,  0.008
546.0,  0.008
545.0,  0.008
544.0,  0.008
543.0,  0.008
542.0,  0.008
541.0,  0.008
540.0,  0.008
539.0,  0.009
538.0,  0.009
537.0,  0.009
536.0,  0.007
535.0,  0.007
534.0,  0.007
533.0,  0.007
532.0,  0.007
531.0,  0.007
530.0,  0.007
529.0,  0.007
528.0,  0.007
527.0,  0.007
526.0,  0.007
525.0,  0.007
524.0,  0.007
523.0,  0.007
522.0,  0.007
521.0,  0.007
520.0,  0.007
519.0,  0.007
518.0,  0.007
517.0,  0.007
516.0,  0.007
515.0,  0.007
514.0,  0.007
513.0,  0.007
512.0,  0.007
511.0,  0.007
510.0,  0.007
509.0,  0.007
508.0,  0.007
507.0,  0.007
506.0,  0.007
505.0,  0.007
504.0,  0.007
503.0,  0.007
502.0,  0.007
501.0,  0.007
500.0,  0.007
499.0,  0.007
498.0,  0.007
497.0,  0.007
496.0,  0.007
495.0,  0.007
494.0,  0.007
493.0,  0.007
492.0,  0.007
491.0,  0.007
490.0,  0.007
489.0,  0.007
488.0,  0.007
487.0,  0.007
486.0,  0.007
485.0,  0.007
484.0,  0.007
483.0,  0.007
482.0,  0.007
481.0,  0.007
480.0,  0.007
479.0,  0.007
478.0,  0.007
477.0,  0.007
476.0,  0.007
475.0,  0.006
474.0,  0.008
473.0,  0.007
472.0,  0.007
471.0,  0.007
470.0,  0.007
469.0,  0.007
468.0,  0.007
467.0,  0.007
466.0,  0.007
465.0,  0.007
464.0,  0.007
463.0,  0.007
462.0,  0.007
461.0,  0.007
460.0,  0.007
459.0,  0.007
458.0,  0.007
457.0,  0.007
456.0,  0.007
455.0,  0.007
454.0,  0.007
453.0,  0.007
452.0,  0.007
451.0,  0.008
450.0,  0.008
449.0,  0.007
448.0,  0.008
447.0,  0.007
446.0,  0.007
445.0,  0.007
444.0,  0.007
443.0,  0.007
442.0,  0.007
441.0,  0.007
440.0,  0.008
439.0,  0.007
438.0,  0.007
437.0,  0.007
436.0,  0.007
435.0,  0.007
434.0,  0.007
433.0,  0.007
432.0,  0.007
431.0,  0.007
430.0,  0.008
429.0,  0.007
428.0,  0.007
427.0,  0.008
426.0,  0.007
425.0,  0.007
424.0,  0.007
423.0,  0.008
422.0,  0.007
421.0,  0.007
420.0,  0.007
419.0,  0.007
418.0,  0.007
417.0,  0.007
416.0,  0.007
415.0,  0.006
414.0,  0.007
413.0,  0.006
412.0,  0.006
411.0,  0.006
410.0,  0.007
409.0,  0.006
408.0,  0.007
407.0,  0.006
406.0,  0.007
405.0,  0.006
404.0,  0.007
403.0,  0.006
402.0,  0.007
401.0,  0.007
400.0,  0.006
399.0,  0.007
398.0,  0.007
397.0,  0.006
396.0,  0.006
395.0,  0.006
394.0,  0.007
393.0,  0.007
392.0,  0.007
391.0,  0.007
390.0,  0.006
389.0,  0.007
388.0,  0.006
387.0,  0.006
386.0,  0.007
385.0,  0.007
384.0,  0.007
383.0,  0.007
382.0,  0.007
381.0,  0.006
380.0,  0.007
379.0,  0.007
378.0,  0.006
377.0,  0.007
376.0,  0.006
375.0,  0.006
374.0,  0.006
373.0,  0.006
372.0,  0.007
371.0,  0.007
370.0,  0.006
369.0,  0.007
368.0,  0.007
367.0,  0.007
366.0,  0.007
365.0,  0.007
364.0,  0.007
363.0,  0.006
362.0,  0.006
361.0,  0.006
360.0,  0.003
359.0,  0.004
358.0,  0.004
357.0,  0.005
356.0,  0.005
355.0,  0.005
354.0,  0.004
353.0,  0.004
352.0,  0.005
351.0,  0.004
350.0,  0.004
349.0,  0.004
348.0,  0.003
347.0,  0.004
346.0,  0.004
345.0,  0.004
344.0,  0.004
343.0,  0.004
342.0,  0.004
341.0,  0.003
340.0,  0.003
339.0,  0.002
338.0,  0.003
337.0,  0.002
336.0,  0.002
335.0,  0.002
334.0,  0.001
333.0,  0.001
332.0,  0.000
331.0,  0.000
330.0, -0.000
329.0, -0.001
328.0, -0.001
327.0, -0.003
326.0, -0.003
325.0, -0.006
324.0, -0.006
323.0, -0.009
322.0, -0.011
321.0, -0.014
320.0, -0.016
319.0, -0.019
318.0, -0.025
317.0, -0.034
316.0, -0.038
315.0, -0.057
314.0, -0.076
313.0, -0.117
312.0, -0.142
311.0, -0.214
310.0, -0.420
309.0,  4.000
308.0,  4.000
307.0,  4.000
306.0, -0.330
305.0, -0.319
304.0, -0.302
303.0, -0.369
302.0, -0.399
301.0, -0.478
300.0, -0.654
299.0, -0.630
298.0, -0.654
297.0, -0.678
296.0, -0.755
295.0, -0.876
294.0, -4.000
293.0, -4.000
292.0, -1.205
291.0,  4.000
290.0,  4.000
289.0,  4.000
288.0, -1.147
287.0, -1.147
286.0,  4.000
285.0,  4.000
284.0,  4.000
283.0, -4.000
282.0,  4.000
281.0,  4.000
280.0,  4.000
279.0,  4.000
278.0,  4.000
277.0,  4.000
276.0,  4.000
275.0,  4.000
274.0,  4.000
273.0,  4.000
272.0,  4.000
271.0,  4.000
270.0,  4.000
269.0,  4.000
268.0,  4.000
267.0,  4.000
266.0,  4.000
265.0,  4.000
264.0,  4.000
263.0,  4.000
262.0,  4.000
261.0,  4.000
260.0,  4.000
259.0,  4.000
258.0,  4.000
257.0,  4.000
256.0,  4.000
255.0,  4.000
254.0,  4.000
253.0,  4.000
252.0,  4.000
251.0,  4.000
250.0,  4.000
249.0,  4.000
248.0,  4.000
247.0,  4.000
246.0,  4.000
245.0,  4.000
244.0,  4.000
243.0,  4.000
242.0,  4.000
241.0,  4.000
240.0,  4.000
239.0,  4.000
238.0,  4.000
237.0,  4.000
236.0,  4.000
235.0,  4.000
234.0,  4.000
233.0,  4.000
232.0,  4.000
231.0,  4.000
230.0,  4.000
229.0,  4.000
228.0,  4.000
227.0,  4.000
226.0,  4.000
225.0,  4.000
224.0,  4.000
223.0,  4.000
222.0,  4.000
221.0,  4.000
220.0,  4.000
219.0,  4.000
218.0,  4.000
217.0,  4.000
216.0,  4.000
215.0,  4.000
214.0,  4.000
213.0,  4.000
212.0,  4.000
211.0,  4.000
210.0,  4.000
209.0,  4.000
208.0,  4.000
207.0,  4.000
206.0,  4.000
205.0, -1.080
204.0, -4.000
203.0, -4.000
202.0, -4.000
201.0, -1.147
200.0, -1.177
