650.0, -0.003
649.0, -0.003
648.0, -0.003
647.0, -0.003
646.0, -0.003
645.0, -0.002
644.0, -0.002
643.0, -0.002
642.0, -0.002
641.0, -0.002
640.0, -0.002
639.0, -0.002
638.0, -0.003
637.0, -0.002
636.0, -0.003
635.0, -0.002
634.0, -0.002
633.0, -0.002
632.0, -0.002
631.0, -0.002
630.0, -0.002
629.0, -0.002
628.0, -0.002
627.0, -0.002
626.0, -0.002
625.0, -0.002
624.0, -0.002
623.0, -0.002
622.0, -0.002
621.0, -0.002
620.0, -0.001
619.0, -0.002
618.0, -0.001
617.0, -0.001
616.0, -0.001
615.0, -0.001
614.0, -0.001
613.0, -0.001
612.0, -0.001
611.0, -0.001
610.0, -0.001
609.0, -0.001
608.0, -0.001
607.0, -0.001
606.0, -0.001
605.0, -0.001
604.0, -0.001
603.0, -0.001
602.0, -0.000
601.0, -0.000
600.0, -0.000
599.0, -0.001
598.0, -0.001
597.0, -0.000
596.0,  0.000
595.0,  0.000
594.0,  0.000
593.0,  0.000
592.0,  0.000
591.0,  0.000
590.0,  0.000
589.0,  0.000
588.0,  0.000
587.0,  0.000
586.0,  0.000
585.0,  0.001
584.0,  0.001
583.0,  0.001
582.0,  0.001
581.0,  0.001
580.0,  0.001
579.0,  0.001
578.0,  0.001
577.0,  0.001
576.0,  0.002
575.0,  0.001
574.0,  0.001
573.0,  0.002
572.0,  0.002
571.0,  0.002
570.0,  0.002
569.0,  0.002
568.0,  0.002
567.0,  0.002
566.0,  0.002
565.0,  0.002
564.0,  0.003
563.0,  0.003
562.0,  0.003
561.0,  0.003
560.0,  0.003
559.0,  0.003
558.0,  0.004
557.0,  0.004
556.0,  0.004
555.0,  0.004
554.0,  0.004
553.0,  0.005
552.0,  0.004
551.0,  0.004
550.0,  0.005
549.0,  0.005
548.0,  0.006
547.0,  0.005
546.0,  0.006
545.0,  0.006
544.0,  0.006
543.0,  0.007
542.0,  0.007
541.0,  0.007
540.0,  0.008
539.0,  0.008
538.0,  0.008
537.0,  0.009
536.0,  0.006
535.0,  0.006
534.0,  0.007
